rateId,document,version,effectiveDate,expirationDate,lastUpdateDate,shippingStartDate,shippingEndDate,productGroup,originGroup,originId,destinationGroup,destinationId,rateFactorType,rate,currency,rateUom,loadQuantity,ratePerUom,mode,distanceUom,distanceLower,distanceUpper,destinationCountry,destinationLabel,originCountry,originLabel
"DRY_TRUCK_GUIDANCE|#|CATOOSA, OK|#|MO NE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"CATOOSA, OK",True,MO NE,DISTANCE,2.88,USD,ST,26,2.88,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ENID, OK|#|MO NE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ENID, OK",True,MO NE,DISTANCE,2.88,USD,ST,26,2.88,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|CATOOSA, OK|#|MO NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"CATOOSA, OK",True,MO NE,DISTANCE,2.9,USD,ST,26,2.9,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ENID, OK|#|MO NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ENID, OK",True,MO NE,DISTANCE,2.9,USD,ST,26,2.9,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|CATOOSA, OK|#|MO NE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-10-01,2024-12-31,DRY,False,"CATOOSA, OK",True,MO NE,DISTANCE,2.9,USD,ST,26,2.9,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ENID, OK|#|MO NE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-10-01,2024-12-31,DRY,False,"ENID, OK",True,MO NE,DISTANCE,2.9,USD,ST,26,2.9,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|CATOOSA, OK|#|TX NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"CATOOSA, OK",True,TX NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ENID, OK|#|TX NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"ENID, OK",True,TX NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA NE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA SE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA SE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA SW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA SW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,IA NE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,IA NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA SW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,IA SW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN C|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,MN C,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN N|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,MN N,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN S|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,MN S,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA NE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA SE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA SE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA SW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA SW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN C|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,MN C,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN N|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,MN N,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN S|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,MN S,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|MN C|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"WINONA, MN",True,MN C,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|MN S|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-07-01,2024-09-30,DRY,False,"WINONA, MN",True,MN S,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|CATOOSA, OK|#|TX NW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"CATOOSA, OK",True,TX NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ENID, OK|#|TX NW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ENID, OK",True,TX NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA NE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"MOORLAND, IA",True,IA NE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA NW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"MOORLAND, IA",True,IA NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA SE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"MOORLAND, IA",True,IA SE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA SW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"MOORLAND, IA",True,IA SW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,IA NE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,IA NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA SW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,IA SW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN C|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,MN C,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN N|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,MN N,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN S|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,MN S,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA NE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,IA NE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA NW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,IA NW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA SE|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,IA SE,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA SW|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,IA SW,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN C|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,MN C,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN N|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,MN N,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN S|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,MN S,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|MN C|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,MN C,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|MN S|#|2024 Q4|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,MN S,DISTANCE,3,USD,ST,26,3,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|CATOOSA, OK|#|TX NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"CATOOSA, OK",True,TX NW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ENID, OK|#|TX NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ENID, OK",True,TX NW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA NE,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA NW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA SE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA SE,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|MOORLAND, IA|#|IA SW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"MOORLAND, IA",True,IA SW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,IA NE,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,IA NW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA SW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,IA SW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN C|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,MN C,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN N|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,MN N,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN S|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"ROCK ISLAND, IL",True,MN S,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA NE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA NE,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA NW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA NW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA SE|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA SE,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|IA SW|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,IA SW,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN C|#|2024 Q3|#|DISTANCE|#|USD|#|ST|#|MI|#|120-9999",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"SERGEANT BLUFF, IA",True,MN C,DISTANCE,3.02,USD,ST,26,3.02,TRUCK,MI,120,9999,US,LocationGroup,US,CityState
